source_row_id,company_name,website,linkedin_url,location,primary_industry,company_size,company_type,solar_developer_flag,keyword_flag,utility_check,residential_mention,business_model_fit_score,community_solar_score,lmi_alignment_score,capital_need_score,stage_scale_score,geographic_score,strategic_alignment_score,total_score,priority_tier,confidence_level,needs_review,priority_reason,evidence_notes,suggested_linkedin_angle,suggested_target_titles
144,Ecohouse Solar,ecohousesolar.com,https://www.linkedin.com/company/ecohouse-solar,"Columbus, Ohio",Renewable Energy Semiconductor Manufacturing,11-50 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,2,0,0,0,0,2,0,4,D,medium,False,weak fit — likely installer or contractor,"[biz] no developer or commercial language | [geo] US location (Columbus, Ohio) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development
162,EMT Solar & Roofing,emtsolar.com,https://www.linkedin.com/company/emt-solar-and-roofing,"Cherry Hill, NJ",Construction,11-50 employees,Partnership,TRUE,TRUE,FALSE,TRUE,0,0,0,0,0,4,0,4,D,low,True,weak fit — likely installer or contractor,"[biz] installer/contractor industry, roofing/HVAC in name+desc (strong penalty), no developer or commercial language | [geo] high-opportunity state (NJ) | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development
166,Energy Solution USA Inc,energy-solutions-usa.com,https://www.linkedin.com/company/energy-solution-usa-inc,"Elmira, NY",Oil and Gas,11-50 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,0,0,0,0,0,4,0,4,D,low,True,weak fit — likely installer or contractor,[biz] off-topic industry — likely false positive | [geo] high-opportunity state (NY) | [strat] generic or minimal mission language,Low priority — verify fit before outreach,CEO; Founder; Director of Business Development
184,EVPV,ev-pv.com,https://www.linkedin.com/company/evpv,"Long Beach, CA",Business Consulting and Services,2-10 employees,Self Employed,TRUE,TRUE,FALSE,TRUE,0,0,0,0,0,4,0,4,D,low,True,weak fit — likely installer or contractor,"[biz] self-employed/owned type, no developer or commercial language | [scale] very small scale penalty | [geo] high-opportunity state (CA) | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development
187,Finray Solar,finray.solar,https://www.linkedin.com/company/finray-solar,"Bala-Cynwyd, Pennsylvania",Services for Renewable Energy,11-50 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,2,0,0,0,0,2,0,4,D,low,True,weak fit — likely installer or contractor,"[biz] no developer or commercial language | [geo] US location (Bala-Cynwyd, Pennsylvania) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development
192,FOR Energy,forenergy.com,https://www.linkedin.com/company/for-energy,"Tempe, Arizona",Renewables & Environment,11-50 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,2,0,0,0,0,2,0,4,D,medium,False,weak fit — likely installer or contractor,"[biz] no developer or commercial language | [geo] US location (Tempe, Arizona) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development
221,"Granite State Solar, LLC",granitestatesolar.com,https://www.linkedin.com/company/granite-state-solar-llc,"Bow, NH",Utilities,11-50 employees,Partnership,TRUE,TRUE,FALSE,TRUE,2,0,0,0,0,2,0,4,D,medium,False,weak fit — likely installer or contractor,"[biz] no developer or commercial language | [geo] US location (Bow, NH) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development
232,GreenLogic Energy,greenlogic.com,https://www.linkedin.com/company/greenlogic-llc,"Southampton, New York",Renewable Energy Semiconductor Manufacturing,11-50 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,2,0,0,0,0,2,0,4,D,medium,False,weak fit — likely installer or contractor,"[biz] no developer or commercial language | [geo] US location (Southampton, New York) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development
241,Halo Solar,halosolar.net,https://www.linkedin.com/company/halo-solar,"Goodfield, Illinois",Services for Renewable Energy,11-50 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,2,0,0,0,0,2,0,4,D,medium,False,weak fit — likely installer or contractor,"[biz] no developer or commercial language | [geo] US location (Goodfield, Illinois) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development
285,Jefferson Energy,jefferson.energy,https://www.linkedin.com/company/jefferson-electric-llc,"Speedway, Indiana",Services for Renewable Energy,11-50 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,2,0,0,0,0,2,0,4,D,low,False,weak fit — likely installer or contractor,"[biz] no developer or commercial language | [geo] US location (Speedway, Indiana) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development
309,Lifestyle Solar,lifestylesolarinc.com,https://www.linkedin.com/company/lifestyle-solar,"Fresno, California",Renewables & Environment,11-50 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,2,0,0,0,0,2,0,4,D,medium,False,weak fit — likely installer or contractor,"[biz] no developer or commercial language | [geo] US location (Fresno, California) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development
314,"Longhorn Solar, Inc.",longhornsolar.com,https://www.linkedin.com/company/longhorn-solar-inc.,"Pflugerville, Texas",Renewable Energy Semiconductor Manufacturing,11-50 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,2,0,0,0,0,2,0,4,D,medium,False,weak fit — likely installer or contractor,"[biz] no developer or commercial language | [geo] US location (Pflugerville, Texas) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development
315,Lotus Energy & Solar,lotusenergy.solar,https://www.linkedin.com/company/lotus-energy-solar,"Tavares, Florida",Renewables & Environment,11-50 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,2,0,0,0,0,2,0,4,D,medium,False,weak fit — likely installer or contractor,"[biz] no developer or commercial language | [geo] US location (Tavares, Florida) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development
318,Luqon Inc.,luqon.co,https://www.linkedin.com/company/luqon-inc,"Houston , Texas",Services for Renewable Energy,11-50 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,2,0,0,0,0,2,0,4,D,medium,False,weak fit — likely installer or contractor,"[biz] no developer or commercial language | [geo] US location (Houston , Texas) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development
343,"Muth Electric, Inc.",muthelectric.com,https://www.linkedin.com/company/muth-electric-inc,"Mitchell, SD",Construction,201-500 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,0,0,0,0,2,2,0,4,D,medium,False,weak fit — likely installer or contractor,"[biz] installer/contractor industry, no developer or commercial language | [scale] mid company (201-500) | [geo] US location (Mitchell, SD) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development
351,NAZ Solar Electric,solar-electric.com,https://www.linkedin.com/company/nazsolarelectric,"Flagstaff, Arizona",Renewable Energy Semiconductor Manufacturing,11-50 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,2,0,0,0,0,2,0,4,D,medium,False,weak fit — likely installer or contractor,"[biz] no developer or commercial language | [geo] US location (Flagstaff, Arizona) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development
360,New Leaf Electric,newleafelectric.com,https://www.linkedin.com/company/new-leaf-electric,"San Diego, CA",Construction,2-10 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,0,0,0,0,0,4,0,4,D,medium,True,weak fit — likely installer or contractor,"[biz] installer/contractor industry, no developer or commercial language | [scale] very small scale penalty | [geo] high-opportunity state (CA) | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development
371,OffGridBox,offgridbox.com,https://www.linkedin.com/company/offgridbox,"Somerville, Massachusetts",Renewables & Environment,11-50 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,2,0,0,0,0,2,0,4,D,medium,False,weak fit — likely installer or contractor,"[biz] no developer or commercial language | [geo] US location (Somerville, Massachusetts) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development
377,Optify Group,optifygroup.com,https://www.linkedin.com/company/optify-group,Newport,Professional Services,2-10 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,2,0,0,0,0,2,0,4,D,medium,True,weak fit — likely installer or contractor,[biz] no developer or commercial language | [scale] very small scale penalty | [geo] US location (Newport) - moderate relevance | [strat] generic or minimal mission language,Low priority — verify fit before outreach,CEO; Founder; Director of Business Development
378,Option One Solar,optiononesolar.com,https://www.linkedin.com/company/option-one-corporation,"Apple Valley, CA",Construction,11-50 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,0,0,0,0,0,4,0,4,D,medium,False,weak fit — likely installer or contractor,"[biz] installer/contractor industry, no developer or commercial language | [geo] high-opportunity state (CA) | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development
391,Planet Solar Solutions,planetsolarsolutions.com,https://www.linkedin.com/company/planet-solar-solutions,"Palm Beach Gardens, Florida",Renewable Energy Semiconductor Manufacturing,11-50 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,2,0,0,0,0,2,0,4,D,medium,False,weak fit — likely installer or contractor,"[biz] no developer or commercial language | [geo] US location (Palm Beach Gardens, Florida) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development
394,"Poco Solar Energy, Inc.",pocosolar.com,https://www.linkedin.com/company/poco-solar-energy-inc.,"Santa Clara, CA",Renewable Energy Semiconductor Manufacturing,11-50 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,0,0,0,0,0,4,0,4,D,medium,False,weak fit — likely installer or contractor,"[biz] roofing/HVAC signals, no developer or commercial language | [geo] high-opportunity state (CA) | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development
420,Renew Energy,renewenergy.us,https://www.linkedin.com/company/renew-energy-us,"Virginia Beach, Virginia",Renewables & Environment,11-50 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,2,0,0,0,0,2,0,4,D,medium,False,weak fit — likely installer or contractor,"[biz] no developer or commercial language | [geo] US location (Virginia Beach, Virginia) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development
434,RevoluSun Idaho,revolusun.com,https://www.linkedin.com/company/revolusunidaho,"Boise, ID",Renewable Energy Semiconductor Manufacturing,11-50 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,2,0,0,0,0,2,0,4,D,medium,True,weak fit — likely installer or contractor,"[biz] no developer or commercial language | [geo] US location (Boise, ID) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development
456,Scout Energy,scout.energy,https://www.linkedin.com/company/scout-energy,Nation Wide,Services for Renewable Energy,2-10 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,2,0,0,0,0,2,0,4,D,medium,True,weak fit — likely installer or contractor,[biz] no developer or commercial language | [scale] very small scale penalty | [geo] US location (Nation Wide) - moderate relevance | [strat] generic or minimal mission language,Low priority — verify fit before outreach,CEO; Founder; Director of Business Development
464,Sidera Energy,sideraenergygroup.com,https://www.linkedin.com/company/sidera-energy-group,"Alexandria, LA",Solar Electric Power Generation,2-10 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,2,0,0,0,0,2,0,4,D,low,True,weak fit — likely installer or contractor,"[biz] developer industry, residential-only profile, no developer or commercial language | [scale] very small scale penalty | [geo] US location (Alexandria, LA) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development
470,SimpleFlow,gosimpleflow.com,https://www.linkedin.com/company/gosimpleflow,"Walnut Creek , California",Renewable Energy Semiconductor Manufacturing,11-50 employees,Partnership,TRUE,TRUE,FALSE,TRUE,2,0,0,0,0,2,0,4,D,medium,False,weak fit — likely installer or contractor,"[biz] no developer or commercial language | [geo] US location (Walnut Creek , California) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development
483,Solar CenTex,solarcentex.com,https://www.linkedin.com/company/solar-centex,"San Angelo, TX",Renewables & Environment,11-50 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,2,0,0,0,0,2,0,4,D,medium,False,weak fit — likely installer or contractor,"[biz] no developer or commercial language | [geo] US location (San Angelo, TX) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development
500,Solar Me USA,solarmeusa.com,https://www.linkedin.com/company/maiersolarengineering,"South Amboy, New Jersey",Renewable Energy Semiconductor Manufacturing,11-50 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,2,0,0,0,0,2,0,4,D,medium,True,weak fit — likely installer or contractor,"[biz] no developer or commercial language | [geo] US location (South Amboy, New Jersey) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development
501,Solar Me USA,solarmeusa.com,https://www.linkedin.com/company/solar-me-usa,"South Amboy, New Jersey",Renewable Energy Semiconductor Manufacturing,11-50 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,2,0,0,0,0,2,0,4,D,medium,True,weak fit — likely installer or contractor,"[biz] no developer or commercial language | [geo] US location (South Amboy, New Jersey) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development
512,Solar Symphony,solarsymphony.com,https://www.linkedin.com/company/solar-symphony,"Escondido, CA",Construction,11-50 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,0,0,0,0,0,4,0,4,D,medium,False,weak fit — likely installer or contractor,"[biz] installer/contractor industry, no developer or commercial language | [geo] high-opportunity state (CA) | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development
518,Solar2SK LLC,solar2sk.com,https://www.linkedin.com/company/solar2sk,"Wylie, Texas",Renewables & Environment,11-50 employees,Partnership,TRUE,TRUE,FALSE,TRUE,2,0,0,0,0,2,0,4,D,medium,False,weak fit — likely installer or contractor,"[biz] no developer or commercial language | [geo] US location (Wylie, Texas) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development
521,Solarex,solarexpro.com,https://www.linkedin.com/company/solarexpro,"Houston, Texas",Renewable Energy Power Generation,11-50 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,2,0,0,0,0,2,0,4,D,medium,True,weak fit — likely installer or contractor,"[biz] developer industry, residential-only profile, no developer or commercial language | [geo] US location (Houston, Texas) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development
524,SolarSesame,solarsesame.com,https://www.linkedin.com/company/solarsesame,"Hayward, California",Services for Renewable Energy,11-50 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,2,0,0,0,0,2,0,4,D,medium,False,weak fit — likely installer or contractor,"[biz] no developer or commercial language | [geo] US location (Hayward, California) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development
541,Spartan X,spartansolar.earth,https://www.linkedin.com/company/spartan-solar-company,"Winter Park, Florida",Services for Renewable Energy,201-500 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,0,0,0,0,2,2,0,4,D,medium,True,weak fit — likely installer or contractor,"[biz] residential-only profile, no developer or commercial language | [scale] mid company (201-500) | [geo] US location (Winter Park, Florida) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development
556,Sun Directed,sundirected.com,https://www.linkedin.com/company/sun-directed,"State College, Pennsylvania",Renewables & Environment,2-10 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,2,0,0,0,0,2,0,4,D,medium,True,weak fit — likely installer or contractor,"[biz] no developer or commercial language | [scale] very small scale penalty | [geo] US location (State College, Pennsylvania) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development
569,Sunforce Solar,sunforce.solar,https://www.linkedin.com/company/sunforcesolarco,Las Cruces,Solar Electric Power Generation,11-50 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,2,0,0,0,0,2,0,4,D,medium,True,weak fit — likely installer or contractor,"[biz] developer industry, residential-only profile, no developer or commercial language | [geo] US location (Las Cruces) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development
570,SunGrid Solar,gosungrid.com,https://www.linkedin.com/company/sungridsolar,"fountain valley, CA",Renewable Energy Semiconductor Manufacturing,11-50 employees,Partnership,TRUE,TRUE,FALSE,TRUE,0,0,0,0,0,4,0,4,D,medium,True,weak fit — likely installer or contractor,"[biz] residential-only profile, no developer or commercial language | [geo] high-opportunity state (CA) | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development
571,Sunkeeper Solar,sunkeepersolar.com,https://www.linkedin.com/company/sunkeeper-solar,"Brooklyn, New York",Renewable Energy Semiconductor Manufacturing,11-50 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,2,0,0,0,0,2,0,4,D,medium,False,weak fit — likely installer or contractor,"[biz] no developer or commercial language | [geo] US location (Brooklyn, New York) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development
573,Sunlight Solar,sunlightsolar.com,https://www.linkedin.com/company/sunlight-solar-energy-inc,"Bend, Oregon",Renewables & Environment,11-50 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,2,0,0,0,0,2,0,4,D,medium,False,weak fit — likely installer or contractor,"[biz] no developer or commercial language | [geo] US location (Bend, Oregon) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development
574,SUNLIGHT SOLAR,sunlightsolar.us,https://www.linkedin.com/company/sunlightsolarflorida,"Orlando, Florida",Renewable Energy Semiconductor Manufacturing,11-50 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,2,0,0,0,0,2,0,4,D,medium,False,weak fit — likely installer or contractor,"[biz] no developer or commercial language | [geo] US location (Orlando, Florida) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development
575,Sunline Energy,sunlineenergy.com,https://www.linkedin.com/company/sunlinesandiego,"San Diego, California",Renewable Energy Semiconductor Manufacturing,201-500 employees,Self Owned,TRUE,TRUE,FALSE,TRUE,0,0,0,0,2,2,0,4,D,medium,True,weak fit — likely installer or contractor,"[biz] residential-only profile, self-employed/owned type, no developer or commercial language | [scale] mid company (201-500) | [geo] US location (San Diego, California) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development
585,SunStar Solutions,sunstarsolutions.us,https://www.linkedin.com/company/sunstarsolutions,"Dallas, Texas",Renewable Energy Semiconductor Manufacturing,11-50 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,2,0,0,0,0,2,0,4,D,low,False,weak fit — likely installer or contractor,"[biz] no developer or commercial language | [geo] US location (Dallas, Texas) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development
586,SunState Solar Inc.,sunstatesolar.com,https://www.linkedin.com/company/sunstatesolar,"Albuquerque, New Mexico",Solar Electric Power Generation,2-10 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,2,0,0,0,0,2,0,4,D,low,True,weak fit — likely installer or contractor,"[biz] developer industry, residential-only profile, no developer or commercial language | [scale] very small scale penalty | [geo] US location (Albuquerque, New Mexico) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development
592,Sunwise Energy,sunwiseusa.com,https://www.linkedin.com/company/sunwise-energy,"Cherry Hill, New Jersey",Services for Renewable Energy,11-50 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,2,0,0,0,0,2,0,4,D,medium,False,weak fit — likely installer or contractor,"[biz] no developer or commercial language | [geo] US location (Cherry Hill, New Jersey) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development
595,Supplied Energy,suppliedenergy.com,https://www.linkedin.com/company/supplied-energy,"Greenville, Illinois",Manufacturing,2-10 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,2,0,0,0,0,2,0,4,D,medium,True,weak fit — likely installer or contractor,"[biz] no developer or commercial language | [scale] very small scale penalty | [geo] US location (Greenville, Illinois) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development
601,Synergy Power,synergypower.com,https://www.linkedin.com/company/synergypowerusa,"Livermore, CA",Construction,11-50 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,0,0,0,0,0,4,0,4,D,medium,False,weak fit — likely installer or contractor,"[biz] installer/contractor industry, no developer or commercial language | [geo] high-opportunity state (CA) | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development
607,Texas Solar Professional,texassolar.pro,https://www.linkedin.com/company/texassolarprofessional,"Cedar Hill, Texas",Renewables & Environment,11-50 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,2,0,0,0,0,2,0,4,D,low,False,weak fit — likely installer or contractor,"[biz] no developer or commercial language | [geo] US location (Cedar Hill, Texas) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development
645,Voltaic Solaire,voltaicsolaire.com,https://www.linkedin.com/company/voltaic-solaire,New York,Renewable Energy Semiconductor Manufacturing,11-50 employees,Partnership,TRUE,TRUE,FALSE,TRUE,2,0,0,0,0,2,0,4,D,medium,False,weak fit — likely installer or contractor,[biz] no developer or commercial language | [geo] US location (New York) - moderate relevance | [strat] generic or minimal mission language,Low priority — verify fit before outreach,CEO; Founder; Director of Business Development
651,Westech Systems LLC. dba Sol-Tek Solar,solteksolar.com,https://www.linkedin.com/company/westech-systems-llc-dba-sol-tek-solar,"Clovis, CA",Construction,11-50 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,0,0,0,0,0,4,0,4,D,medium,False,weak fit — likely installer or contractor,"[biz] installer/contractor industry, roofing/HVAC signals, no developer or commercial language | [geo] high-opportunity state (CA) | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development
656,Wright Energy Storage Technologies,wright.energy,https://www.linkedin.com/company/wright-energy-storage-technologies,"New York City, New York",Renewable Energy Equipment Manufacturing,11-50 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,2,0,0,0,0,2,0,4,D,medium,False,weak fit — likely installer or contractor,"[biz] no developer or commercial language | [geo] US location (New York City, New York) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development
658,Xando Energy,xandoenergy.com,https://www.linkedin.com/company/xando-energy-services,"Naples, Florida",Renewable Energy Semiconductor Manufacturing,11-50 employees,Partnership,TRUE,TRUE,FALSE,TRUE,2,0,0,0,0,2,0,4,D,medium,False,weak fit — likely installer or contractor,"[biz] no developer or commercial language | [geo] US location (Naples, Florida) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development
660,YellowLite,yellowlite.com,https://www.linkedin.com/company/yellowlite-inc,"Cleveland, OH",Renewables & Environment,11-50 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,2,0,0,0,0,2,0,4,D,medium,False,weak fit — likely installer or contractor,"[biz] no developer or commercial language | [geo] US location (Cleveland, OH) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development
661,youpower,myyoupower.com,https://www.linkedin.com/company/youpower,"Carlsbad, California",Services for Renewable Energy,11-50 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,2,0,0,0,0,2,0,4,D,medium,False,weak fit — likely installer or contractor,"[biz] no developer or commercial language | [geo] US location (Carlsbad, California) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development
662,"YouSolar, Inc.",yousolar.com,https://www.linkedin.com/company/yousolar-inc,"Santa Clara, California",Renewable Energy Semiconductor Manufacturing,2-10 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,2,0,0,0,0,2,0,4,D,medium,True,weak fit — likely installer or contractor,"[biz] no developer or commercial language | [scale] very small scale penalty | [geo] US location (Santa Clara, California) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development
14,Adams (Electric / HVAC / Plumbing / Solar / SmartTech / Generac Generators),adamspower.com,https://www.linkedin.com/company/adamspower,"Elkhorn, Wisconsin",Construction,51-200 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,0,0,0,0,1,2,0,3,D,medium,True,weak fit — likely installer or contractor,"[biz] installer/contractor industry, roofing/HVAC signals, no developer or commercial language | [scale] smaller company (51-200) | [geo] US location (Elkhorn, Wisconsin) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development
80,"BSW Roofing, Solar & Air",bswroofing.com,https://www.linkedin.com/company/bsw-roofing,"Bakersfield, California",Construction,51-200 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,0,0,0,0,1,2,0,3,D,medium,True,weak fit — likely installer or contractor,"[biz] installer/contractor industry, roofing/HVAC in name+desc (strong penalty), no developer or commercial language | [scale] smaller company (51-200) | [geo] US location (Bakersfield, California) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development
117,Cooper Roofing & Solar,coopersolar.com,https://www.linkedin.com/company/cooper-roofing-&-solar,"Las Vegas, NV",Construction,51-200 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,0,0,0,0,1,2,0,3,D,low,True,weak fit — likely installer or contractor,"[biz] installer/contractor industry, roofing/HVAC in name+desc (strong penalty), residential-only profile, no developer or commercial language | [scale] smaller company (51-200) | [geo] US location (Las Vegas, NV) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development
153,ELCCO Inc.,elccoelectric.com,https://www.linkedin.com/company/elcco,"Kahului, Hawaii",Construction,51-200 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,0,0,0,0,1,2,0,3,D,medium,False,weak fit — likely installer or contractor,"[biz] installer/contractor industry, no developer or commercial language | [scale] smaller company (51-200) | [geo] US location (Kahului, Hawaii) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development
154,"Eldridge Roofing & Solar, Inc.",theeldridgeway.com,https://www.linkedin.com/company/eldridgeroofing,"Spring, Texas",Construction,51-200 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,0,0,0,0,1,2,0,3,D,medium,True,weak fit — likely installer or contractor,"[biz] installer/contractor industry, roofing/HVAC in name+desc (strong penalty), no developer or commercial language | [scale] smaller company (51-200) | [geo] US location (Spring, Texas) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development
188,Flo Energy LLC,floenergy.solar,https://www.linkedin.com/company/flo-energy-llc,"Tampa, Florida",Renewable Energy Semiconductor Manufacturing,51-200 employees,Self Owned,TRUE,TRUE,FALSE,TRUE,0,0,0,0,1,2,0,3,D,low,True,weak fit — likely installer or contractor,"[biz] self-employed/owned type, no developer or commercial language | [scale] smaller company (51-200) | [geo] US location (Tampa, Florida) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development
