source_row_id,company_name,website,linkedin_url,location,primary_industry,company_size,company_type,solar_developer_flag,keyword_flag,utility_check,residential_mention,business_model_fit_score,community_solar_score,lmi_alignment_score,capital_need_score,stage_scale_score,geographic_score,strategic_alignment_score,total_score,priority_tier,confidence_level,needs_review,priority_reason,evidence_notes,suggested_linkedin_angle,suggested_target_titles,review_note
103,Citadel Roofing & Solar,citadelrs.com,https://www.linkedin.com/company/citadel-roofing-and-solar,"Vacaville, CA",Construction,201-500 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,0,0,0,0,2,4,0,6,D,medium,True,weak fit — likely installer or contractor,"[biz] installer/contractor industry, roofing/HVAC in name+desc (strong penalty), no developer or commercial language | [scale] mid company (201-500) | [geo] high-opportunity state (CA) | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development,contractor name + no developer language
179,Evergreen Solar and Home Battery,evergreen-solar.net,https://www.linkedin.com/company/evergreen-solar-and-home-battery,"Los Alamitos, CA",Services for Renewable Energy,2-10 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,2,0,0,0,0,4,0,6,D,medium,True,weak fit — likely installer or contractor,[biz] no developer or commercial language | [scale] very small scale penalty | [geo] high-opportunity state (CA) | [strat] generic or minimal mission language,Low priority — verify fit before outreach,CEO; Founder; Director of Business Development,very small company (2-10) with no scale evidence
251,Hightower Industries LLC Commercial Roofing,htifl.com,https://www.linkedin.com/company/hightower-industries-llc,"Pensacola, Florida",Construction,51-200 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,0,3,0,0,1,2,0,6,D,medium,True,weak fit — likely installer or contractor,"[biz] installer/contractor industry, commercial/DG signals, roofing/HVAC in name+desc (strong penalty) | [comm] commercial solar signals | [scale] smaller company (51-200) | [geo] US location (Pensacola, Florida) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development,contractor name + no developer language
266,Independent Energy,independentenergyhawaii.com,https://www.linkedin.com/company/independent-energy-hi,"Honolulu, HI",Solar Electric Power Generation,11-50 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,2,0,0,0,0,4,0,6,D,medium,True,weak fit — likely installer or contractor,"[biz] developer industry, residential-only profile, no developer or commercial language | [geo] high-opportunity state (HI) | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development,appears to be residential-only installer
273,Intelligent Solar,intelligent.solar,https://www.linkedin.com/company/intelligent-solar-services,"Lunenburg, MA",Renewables & Environment,2-10 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,2,0,0,0,0,4,0,6,D,medium,True,weak fit — likely installer or contractor,[biz] no developer or commercial language | [scale] very small scale penalty | [geo] high-opportunity state (MA) | [strat] generic or minimal mission language,Low priority — verify fit before outreach,CEO; Founder; Director of Business Development,very small company (2-10) with no scale evidence
283,"Jackson Solar, LLC",jacksonsolarllc.com,https://www.linkedin.com/company/jackson-solar-llc,"Jackson, Missouri",Solar Electric Power Generation,2-10 employees,Self Employed,TRUE,TRUE,FALSE,TRUE,4,0,0,0,0,2,0,6,D,low,True,weak fit — likely installer or contractor,"[biz] developer industry, self-employed/owned type, no developer or commercial language | [scale] very small scale penalty | [geo] US location (Jackson, Missouri) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development,"self-employed type — likely individual, not a company; very small company (2-10) with no scale evidence"
422,Renewable Energy Evolution,renewableenergyevolution.com,https://www.linkedin.com/company/renewable-energy-evolution,"Burr Ridge, IL",Renewables & Environment,2-10 employees,Partnership,TRUE,TRUE,FALSE,TRUE,2,0,0,0,0,4,0,6,D,medium,True,weak fit — likely installer or contractor,[biz] no developer or commercial language | [scale] very small scale penalty | [geo] high-opportunity state (IL) | [strat] generic or minimal mission language,Low priority — verify fit before outreach,CEO; Founder; Director of Business Development,very small company (2-10) with no scale evidence
445,Roofing Rochester NY,roofingrochesterny.com,https://www.linkedin.com/company/roofingroc,"Rochester, New York",Construction,51-200 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,0,3,0,0,1,2,0,6,D,medium,True,weak fit — likely installer or contractor,"[biz] installer/contractor industry, commercial/DG signals, roofing/HVAC in name+desc (strong penalty) | [comm] commercial solar signals | [scale] smaller company (51-200) | [geo] US location (Rochester, New York) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development,contractor name + no developer language
449,Run on Sun,runonsun.solar,https://www.linkedin.com/company/run-on-sun,"Pasadena, CA",Renewables & Environment,2-10 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,2,0,0,0,0,4,0,6,D,medium,True,weak fit — likely installer or contractor,[biz] no developer or commercial language | [scale] very small scale penalty | [geo] high-opportunity state (CA) | [strat] generic or minimal mission language,Low priority — verify fit before outreach,CEO; Founder; Director of Business Development,very small company (2-10) with no scale evidence
627,Trust Roofing,trustroofing.com,https://www.linkedin.com/company/trust-roofing,"Largo, Florida",Construction,51-200 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,0,3,0,0,1,2,0,6,D,medium,True,weak fit — likely installer or contractor,"[biz] installer/contractor industry, commercial/DG signals, roofing/HVAC in name+desc (strong penalty) | [comm] commercial solar signals | [scale] smaller company (51-200) | [geo] US location (Largo, Florida) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development,contractor name + no developer language
648,"Walton Roofing -F.W. Walton, Inc.",waltonroofing.com,https://www.linkedin.com/company/f-w-walton-inc-,"Houston, Texas",Construction,51-200 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,0,3,0,0,1,2,0,6,D,medium,True,weak fit — likely installer or contractor,"[biz] installer/contractor industry, commercial/DG signals, roofing/HVAC in name+desc (strong penalty) | [comm] commercial solar signals | [scale] smaller company (51-200) | [geo] US location (Houston, Texas) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development,contractor name + no developer language
6,A.M. Sun Solar + Roofing,amsunsolar.com,https://www.linkedin.com/company/am-sun-solar,"Paso Robles, CA",Solar Electric Power Generation,51-200 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,0,0,0,0,1,4,0,5,D,medium,True,weak fit — likely installer or contractor,"[biz] developer industry, roofing/HVAC in name+desc (strong penalty), no developer or commercial language | [scale] smaller company (51-200) | [geo] high-opportunity state (CA) | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development,contractor name + no developer language
13,Action Solar,actionsolar.com,https://www.linkedin.com/company/action-solar,"Lehi, Utah",Solar Electric Power Generation,51-200 employees,Partnership,TRUE,TRUE,FALSE,TRUE,2,0,0,0,1,2,0,5,D,medium,True,weak fit — likely installer or contractor,"[biz] developer industry, residential-only profile, no developer or commercial language | [scale] smaller company (51-200) | [geo] US location (Lehi, Utah) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development,appears to be residential-only installer
60,Bland Company,blandcompany.com,https://www.linkedin.com/company/blandcompany,"Bakersfield, CA",Renewable Energy Semiconductor Manufacturing,51-200 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,0,0,0,0,1,4,0,5,D,medium,True,weak fit — likely installer or contractor,"[biz] roofing/HVAC signals, residential-only profile, no developer or commercial language | [scale] smaller company (51-200) | [geo] high-opportunity state (CA) | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development,appears to be residential-only installer
141,ECO Roof and Solar,ecoroofandsolar.com,https://www.linkedin.com/company/eco-roof-and-solar-2,"Denver, Colorado",Construction,11-50 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,0,3,0,0,0,2,0,5,D,medium,True,weak fit — likely installer or contractor,"[biz] installer/contractor industry, commercial/DG signals, roofing/HVAC in name+desc (strong penalty) | [comm] commercial solar signals | [geo] US location (Denver, Colorado) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development,contractor name + no developer language
158,Empower Home,empoweryourhome.com,https://www.linkedin.com/company/empower-solar-inc,"Fresno, California",Renewable Energy Semiconductor Manufacturing,51-200 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,2,0,0,0,1,2,0,5,D,low,True,weak fit — likely installer or contractor,"[biz] no developer or commercial language | [scale] smaller company (51-200) | [geo] US location (Fresno, California) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development,possible duplicate — same domain (empoweryourhome.com) as row 159
173,Epic Energy,thinkepic.com,https://www.linkedin.com/company/epic-energysacramento,"Sacramento, CA",Construction,51-200 employees,Partnership,TRUE,TRUE,FALSE,TRUE,0,0,0,0,1,4,0,5,D,medium,True,weak fit — likely installer or contractor,"[biz] installer/contractor industry, roofing/HVAC signals, residential-only profile, no developer or commercial language | [scale] smaller company (51-200) | [geo] high-opportunity state (CA) | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development,appears to be residential-only installer
282,J&K Roofing,jkroofing.com,https://www.linkedin.com/company/jkroofing,"Golden, Colorado",Construction,11-50 employees,Partnership,TRUE,TRUE,FALSE,TRUE,0,3,0,0,0,2,0,5,D,medium,True,weak fit — likely installer or contractor,"[biz] installer/contractor industry, commercial/DG signals, roofing/HVAC in name+desc (strong penalty) | [comm] commercial solar signals | [geo] US location (Golden, Colorado) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development,contractor name + no developer language
300,KR Solar/KR Comm,kr.solar,https://www.linkedin.com/company/kr-communications-llc,"Buffalo, New York",Services for Renewable Energy,51-200 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,2,0,0,0,1,2,0,5,D,medium,True,weak fit — likely installer or contractor,"[biz] no developer or commercial language | [scale] smaller company (51-200) | [geo] US location (Buffalo, New York) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development,possible duplicate — same domain (kr.solar) as row 299
311,"LMS ENERGY -LED Lighting, Solar, Electrical & EV Charging Services",lmsholding.com,https://www.linkedin.com/company/lms-energy,"Milwaukee, Wisconsin","Appliances, Electrical, and Electronics Manufacturing",11-50 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,0,3,0,0,0,2,0,5,D,low,True,weak fit — likely installer or contractor,"[biz] off-topic industry — likely false positive | [comm] commercial solar signals | [geo] US location (Milwaukee, Wisconsin) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development,"off-topic industry: Appliances, Electrical, and Electronics Manufacturing"
333,Mighty Dog Roofing,mightydogroofing.com,https://www.linkedin.com/company/mighty-dog-roofing,"Omaha, Nebraska",Construction,2-10 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,0,0,0,0,3,2,0,5,D,low,True,weak fit — likely installer or contractor,"[biz] installer/contractor industry, roofing/HVAC in name+desc (strong penalty), residential-only profile, no developer or commercial language | [scale] scale/repeat signals in description, very small scale penalty | [geo] US location (Omaha, Nebraska) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development,contractor name + no developer language; appears to be residential-only installer
497,"Solar Lighting International, Inc.",solarlightingitl.com,https://www.linkedin.com/company/solar-lighting-international-inc-,"Lancaster, South Carolina",Electric Lighting Equipment Manufacturing,2-10 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,0,3,0,0,0,2,0,5,D,low,True,weak fit — likely installer or contractor,"[biz] off-topic industry — likely false positive | [comm] commercial solar signals | [scale] very small scale penalty | [geo] US location (Lancaster, South Carolina) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development,off-topic industry: Electric Lighting Equipment Manufacturing; very small company (2-10) with no scale evidence
593,"SunWize Technologies, Inc.",sunwize.com,https://www.linkedin.com/company/sunwize-technologies-inc,"San Jose,, CA",Renewable Energy Semiconductor Manufacturing,51-200 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,0,0,0,0,1,4,0,5,D,medium,True,weak fit — likely installer or contractor,"[biz] residential-only profile, no developer or commercial language | [scale] smaller company (51-200) | [geo] high-opportunity state (CA) | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development,appears to be residential-only installer
618,Titan Solar Power,titansolarpower.com,https://www.linkedin.com/company/titansolarpower,"Santa Ana, California","Appliances, Electrical, and Electronics Manufacturing","1,001-5,000 employees",Privately Held,TRUE,TRUE,FALSE,TRUE,0,0,0,0,3,2,0,5,D,low,True,weak fit — likely installer or contractor,"[biz] off-topic industry — likely false positive | [scale] mid-large company (501-1000) | [geo] US location (Santa Ana, California) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development,"off-topic industry: Appliances, Electrical, and Electronics Manufacturing; appears to be residential-only installer"
636,VALOR Roof and Solar,valorroofandsolar.com,https://www.linkedin.com/company/valor-roof-and-solar,"Sheridan, Colorado",Construction,11-50 employees,Partnership,TRUE,TRUE,FALSE,TRUE,0,3,0,0,0,2,0,5,D,medium,True,weak fit — likely installer or contractor,"[biz] installer/contractor industry, commercial/DG signals, roofing/HVAC in name+desc (strong penalty) | [comm] commercial solar signals | [geo] US location (Sheridan, Colorado) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development,contractor name + no developer language
641,Vertical Roofing,verticalroofingco.com,https://www.linkedin.com/company/vertical-roofing-co,"Denver, Colorado",Construction,11-50 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,0,3,0,0,0,2,0,5,D,medium,True,weak fit — likely installer or contractor,"[biz] installer/contractor industry, commercial/DG signals, roofing/HVAC in name+desc (strong penalty) | [comm] commercial solar signals | [geo] US location (Denver, Colorado) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development,contractor name + no developer language
55,Big Dog Solar Colorado,bigdogsolar.com,https://www.linkedin.com/company/big-dog-solar-colorado,"Pueblo West, Colorado",Environmental Services,11-50 employees,Partnership,TRUE,TRUE,FALSE,TRUE,2,0,0,0,0,2,0,4,D,medium,True,weak fit — likely installer or contractor,"[biz] no developer or commercial language | [geo] US location (Pueblo West, Colorado) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development,possible duplicate — same domain (bigdogsolar.com) as row 54
105,City Renewables,cityrenewables.com,https://www.linkedin.com/company/city-renewables,"Washington, District of Columbia",Renewable Energy Semiconductor Manufacturing,2-10 employees,Partnership,TRUE,TRUE,FALSE,TRUE,2,0,0,0,0,2,0,4,D,medium,True,weak fit — likely installer or contractor,"[biz] no developer or commercial language | [scale] very small scale penalty | [geo] US location (Washington, District of Columbia) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development,very small company (2-10) with no scale evidence
162,EMT Solar & Roofing,emtsolar.com,https://www.linkedin.com/company/emt-solar-and-roofing,"Cherry Hill, NJ",Construction,11-50 employees,Partnership,TRUE,TRUE,FALSE,TRUE,0,0,0,0,0,4,0,4,D,low,True,weak fit — likely installer or contractor,"[biz] installer/contractor industry, roofing/HVAC in name+desc (strong penalty), no developer or commercial language | [geo] high-opportunity state (NJ) | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development,very short description — insufficient evidence; contractor name + no developer language
166,Energy Solution USA Inc,energy-solutions-usa.com,https://www.linkedin.com/company/energy-solution-usa-inc,"Elmira, NY",Oil and Gas,11-50 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,0,0,0,0,0,4,0,4,D,low,True,weak fit — likely installer or contractor,[biz] off-topic industry — likely false positive | [geo] high-opportunity state (NY) | [strat] generic or minimal mission language,Low priority — verify fit before outreach,CEO; Founder; Director of Business Development,off-topic industry: Oil and Gas
184,EVPV,ev-pv.com,https://www.linkedin.com/company/evpv,"Long Beach, CA",Business Consulting and Services,2-10 employees,Self Employed,TRUE,TRUE,FALSE,TRUE,0,0,0,0,0,4,0,4,D,low,True,weak fit — likely installer or contractor,"[biz] self-employed/owned type, no developer or commercial language | [scale] very small scale penalty | [geo] high-opportunity state (CA) | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development,"self-employed type — likely individual, not a company; very small company (2-10) with no scale evidence"
187,Finray Solar,finray.solar,https://www.linkedin.com/company/finray-solar,"Bala-Cynwyd, Pennsylvania",Services for Renewable Energy,11-50 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,2,0,0,0,0,2,0,4,D,low,True,weak fit — likely installer or contractor,"[biz] no developer or commercial language | [geo] US location (Bala-Cynwyd, Pennsylvania) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development,very short description — insufficient evidence
360,New Leaf Electric,newleafelectric.com,https://www.linkedin.com/company/new-leaf-electric,"San Diego, CA",Construction,2-10 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,0,0,0,0,0,4,0,4,D,medium,True,weak fit — likely installer or contractor,"[biz] installer/contractor industry, no developer or commercial language | [scale] very small scale penalty | [geo] high-opportunity state (CA) | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development,very small company (2-10) with no scale evidence
377,Optify Group,optifygroup.com,https://www.linkedin.com/company/optify-group,Newport,Professional Services,2-10 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,2,0,0,0,0,2,0,4,D,medium,True,weak fit — likely installer or contractor,[biz] no developer or commercial language | [scale] very small scale penalty | [geo] US location (Newport) - moderate relevance | [strat] generic or minimal mission language,Low priority — verify fit before outreach,CEO; Founder; Director of Business Development,very small company (2-10) with no scale evidence
434,RevoluSun Idaho,revolusun.com,https://www.linkedin.com/company/revolusunidaho,"Boise, ID",Renewable Energy Semiconductor Manufacturing,11-50 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,2,0,0,0,0,2,0,4,D,medium,True,weak fit — likely installer or contractor,"[biz] no developer or commercial language | [geo] US location (Boise, ID) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development,possible duplicate — same domain (revolusun.com) as row 433
456,Scout Energy,scout.energy,https://www.linkedin.com/company/scout-energy,Nation Wide,Services for Renewable Energy,2-10 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,2,0,0,0,0,2,0,4,D,medium,True,weak fit — likely installer or contractor,[biz] no developer or commercial language | [scale] very small scale penalty | [geo] US location (Nation Wide) - moderate relevance | [strat] generic or minimal mission language,Low priority — verify fit before outreach,CEO; Founder; Director of Business Development,very small company (2-10) with no scale evidence
464,Sidera Energy,sideraenergygroup.com,https://www.linkedin.com/company/sidera-energy-group,"Alexandria, LA",Solar Electric Power Generation,2-10 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,2,0,0,0,0,2,0,4,D,low,True,weak fit — likely installer or contractor,"[biz] developer industry, residential-only profile, no developer or commercial language | [scale] very small scale penalty | [geo] US location (Alexandria, LA) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development,appears to be residential-only installer; very small company (2-10) with no scale evidence
500,Solar Me USA,solarmeusa.com,https://www.linkedin.com/company/maiersolarengineering,"South Amboy, New Jersey",Renewable Energy Semiconductor Manufacturing,11-50 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,2,0,0,0,0,2,0,4,D,medium,True,weak fit — likely installer or contractor,"[biz] no developer or commercial language | [geo] US location (South Amboy, New Jersey) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development,possible duplicate — same domain (solarmeusa.com) as row 501
501,Solar Me USA,solarmeusa.com,https://www.linkedin.com/company/solar-me-usa,"South Amboy, New Jersey",Renewable Energy Semiconductor Manufacturing,11-50 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,2,0,0,0,0,2,0,4,D,medium,True,weak fit — likely installer or contractor,"[biz] no developer or commercial language | [geo] US location (South Amboy, New Jersey) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development,possible duplicate — same domain (solarmeusa.com) as row 500
521,Solarex,solarexpro.com,https://www.linkedin.com/company/solarexpro,"Houston, Texas",Renewable Energy Power Generation,11-50 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,2,0,0,0,0,2,0,4,D,medium,True,weak fit — likely installer or contractor,"[biz] developer industry, residential-only profile, no developer or commercial language | [geo] US location (Houston, Texas) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development,appears to be residential-only installer
541,Spartan X,spartansolar.earth,https://www.linkedin.com/company/spartan-solar-company,"Winter Park, Florida",Services for Renewable Energy,201-500 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,0,0,0,0,2,2,0,4,D,medium,True,weak fit — likely installer or contractor,"[biz] residential-only profile, no developer or commercial language | [scale] mid company (201-500) | [geo] US location (Winter Park, Florida) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development,appears to be residential-only installer
556,Sun Directed,sundirected.com,https://www.linkedin.com/company/sun-directed,"State College, Pennsylvania",Renewables & Environment,2-10 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,2,0,0,0,0,2,0,4,D,medium,True,weak fit — likely installer or contractor,"[biz] no developer or commercial language | [scale] very small scale penalty | [geo] US location (State College, Pennsylvania) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development,very small company (2-10) with no scale evidence
569,Sunforce Solar,sunforce.solar,https://www.linkedin.com/company/sunforcesolarco,Las Cruces,Solar Electric Power Generation,11-50 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,2,0,0,0,0,2,0,4,D,medium,True,weak fit — likely installer or contractor,"[biz] developer industry, residential-only profile, no developer or commercial language | [geo] US location (Las Cruces) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development,appears to be residential-only installer
570,SunGrid Solar,gosungrid.com,https://www.linkedin.com/company/sungridsolar,"fountain valley, CA",Renewable Energy Semiconductor Manufacturing,11-50 employees,Partnership,TRUE,TRUE,FALSE,TRUE,0,0,0,0,0,4,0,4,D,medium,True,weak fit — likely installer or contractor,"[biz] residential-only profile, no developer or commercial language | [geo] high-opportunity state (CA) | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development,appears to be residential-only installer
575,Sunline Energy,sunlineenergy.com,https://www.linkedin.com/company/sunlinesandiego,"San Diego, California",Renewable Energy Semiconductor Manufacturing,201-500 employees,Self Owned,TRUE,TRUE,FALSE,TRUE,0,0,0,0,2,2,0,4,D,medium,True,weak fit — likely installer or contractor,"[biz] residential-only profile, self-employed/owned type, no developer or commercial language | [scale] mid company (201-500) | [geo] US location (San Diego, California) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development,appears to be residential-only installer
586,SunState Solar Inc.,sunstatesolar.com,https://www.linkedin.com/company/sunstatesolar,"Albuquerque, New Mexico",Solar Electric Power Generation,2-10 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,2,0,0,0,0,2,0,4,D,low,True,weak fit — likely installer or contractor,"[biz] developer industry, residential-only profile, no developer or commercial language | [scale] very small scale penalty | [geo] US location (Albuquerque, New Mexico) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development,appears to be residential-only installer; very small company (2-10) with no scale evidence
595,Supplied Energy,suppliedenergy.com,https://www.linkedin.com/company/supplied-energy,"Greenville, Illinois",Manufacturing,2-10 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,2,0,0,0,0,2,0,4,D,medium,True,weak fit — likely installer or contractor,"[biz] no developer or commercial language | [scale] very small scale penalty | [geo] US location (Greenville, Illinois) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development,very small company (2-10) with no scale evidence
662,"YouSolar, Inc.",yousolar.com,https://www.linkedin.com/company/yousolar-inc,"Santa Clara, California",Renewable Energy Semiconductor Manufacturing,2-10 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,2,0,0,0,0,2,0,4,D,medium,True,weak fit — likely installer or contractor,"[biz] no developer or commercial language | [scale] very small scale penalty | [geo] US location (Santa Clara, California) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development,very small company (2-10) with no scale evidence
14,Adams (Electric / HVAC / Plumbing / Solar / SmartTech / Generac Generators),adamspower.com,https://www.linkedin.com/company/adamspower,"Elkhorn, Wisconsin",Construction,51-200 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,0,0,0,0,1,2,0,3,D,medium,True,weak fit — likely installer or contractor,"[biz] installer/contractor industry, roofing/HVAC signals, no developer or commercial language | [scale] smaller company (51-200) | [geo] US location (Elkhorn, Wisconsin) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development,contractor name + no developer language
80,"BSW Roofing, Solar & Air",bswroofing.com,https://www.linkedin.com/company/bsw-roofing,"Bakersfield, California",Construction,51-200 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,0,0,0,0,1,2,0,3,D,medium,True,weak fit — likely installer or contractor,"[biz] installer/contractor industry, roofing/HVAC in name+desc (strong penalty), no developer or commercial language | [scale] smaller company (51-200) | [geo] US location (Bakersfield, California) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development,contractor name + no developer language
117,Cooper Roofing & Solar,coopersolar.com,https://www.linkedin.com/company/cooper-roofing-&-solar,"Las Vegas, NV",Construction,51-200 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,0,0,0,0,1,2,0,3,D,low,True,weak fit — likely installer or contractor,"[biz] installer/contractor industry, roofing/HVAC in name+desc (strong penalty), residential-only profile, no developer or commercial language | [scale] smaller company (51-200) | [geo] US location (Las Vegas, NV) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development,contractor name + no developer language; appears to be residential-only installer
154,"Eldridge Roofing & Solar, Inc.",theeldridgeway.com,https://www.linkedin.com/company/eldridgeroofing,"Spring, Texas",Construction,51-200 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,0,0,0,0,1,2,0,3,D,medium,True,weak fit — likely installer or contractor,"[biz] installer/contractor industry, roofing/HVAC in name+desc (strong penalty), no developer or commercial language | [scale] smaller company (51-200) | [geo] US location (Spring, Texas) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development,contractor name + no developer language
188,Flo Energy LLC,floenergy.solar,https://www.linkedin.com/company/flo-energy-llc,"Tampa, Florida",Renewable Energy Semiconductor Manufacturing,51-200 employees,Self Owned,TRUE,TRUE,FALSE,TRUE,0,0,0,0,1,2,0,3,D,low,True,weak fit — likely installer or contractor,"[biz] self-employed/owned type, no developer or commercial language | [scale] smaller company (51-200) | [geo] US location (Tampa, Florida) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development,very short description — insufficient evidence
235,Greenskies Clean Focus,,,,,,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,2,0,0,0,0,1,0,3,D,low,True,weak fit — likely installer or contractor,[biz] no developer or commercial language | [scale] very small scale penalty | [geo] location unclear | [strat] generic or minimal mission language,Low priority — verify fit before outreach,CEO; Founder; Director of Business Development,very short description — insufficient evidence
